Item Name,Quantity
TELMIKIND- 40 TAB 10 S,10
TELMIKIND-20MG 10 S,3
TELMIKIND-AM TAB 10 S,12
TELMIKIND-H TAB 10 S,2
TELMIKIND-H 80 TAB 10 S,6
TELMINORM-40 10 S,2
TELPRES 40 TAB,4
TELSAR CH 40/12.5 TAB,3
TELSAR- H TAB 15 SA,2
TELSAR-BETA 25 CAPS 10 S,3
TELSARTAN-H TAB 15 S,1
TELVAS 40MG TAB 10 SF,1
TELVAS - AM 10 SF,1
TELVAS CT 80 TAB,1
TELVAS-CT 40 TAB,3
TEMSAN 40MG TAB 15 S,2
TEMSAN H TAB 15 S,1
TENDOCARE FORTE 15S,1
TENDOCARE TAB 15 SBOX,2
TENDOWELL CAP 10,1
TENELIVIO MF 1000TAB 10 S,1
TENELIVIO MF 500 TAB 10 S,5
TENGINOW M 1000 TAB 10 S,7
TENGLYN M 1000 TAB 15 S,7
TENGLYN M 500MG,6
TENIGLY 20 TAB,1
TENIGLY M FORTE TAB,2
TENLIMAC 20 TAB 10 S,11
TENLIP-M FORTE TAB,1
TENSORIN-M FORTE TAB,1
TENTEX FORTE TAB 10 SB,2
TERBITOTAL TAB 7 S,4
TETAN AM TAB 15 S,1
TETMOSOL SOAP 100GM,1
TGLIP TAB***,2
TGLIP-M 1000 TAB,2
THERMONOR SR 1000 TAB,3
THERMOSEAL REPAIR 100GM,1
THIOSPAS A 4MG TAB 10 S,2
THIOSPAS A4 TAB,2
THROMBOPHOB GEL 20GM,1
THROMBOPHOB OINT. 20GM,1
THYRONORM 12.5 100 S,1
THYRONORM 125MG 100 S,1
THYRONORM 25MG 100 S,5
THYRONORM 50MG 100 S,1
THYROUP-100 100 S,1
THYROX 75 TAB 100 S,1
THYROX 12.5 TAB,2
THYROX-62.5MG TAB 100 S,1
TIBAN 20MG TAB 10 S,2
TIDE 20 TABS 10 S,3
TIDE PLUS 10 TAB 10 S,5
TIDE-5 TAB 10 SBOX,11
TIGATEL 40 TAB,1
TIGATEL H 40MG TAB,1
TIOMIST INHALAR,1
TIXYLIX COUGH LINT 60ML,3
TOBACIN EYE DROP 5ML,1
TOFADOZ TAB 5MG,2
TOLAGIN-4 TAB 10 S,4
TOLDIN ER 600TABS 10 S,3
TOLKEM TAB 10 S,4
TONACT 10 TAB 15 SF,4
TONACT-20 TAB 15 SF,1
TONENGLO FACE WASH 100GM,1
TONOFERON DROP 15ML,3
TOPCID 40MG TAB 14 S,5
TORGLIP 50TAB,9
TORGLIP M 50/1000 TAB,2
TORLEVA 250 TAB,1
TORPILL-10,1
TRAJENTA 5 TAB 10 SA,13
TRAJENTA DUO 2.5/500MG TAB,3
TRAPIC MF TAB 10 SB,1
TRAVATAN SOLUTION 2.5ML,1
TRAZALON-50mgTAB 10 SBY,1
TRAZER F FORTE TAB,1
TRAZINE S TAB 10 S,6
TREMNIL-2 TAB 10 S,16
TRETIVA-20 10CAP,3
TRICIUM PLUS TAB 10 S,3
TRIGEM-1 10TAB,3
TRIGEM-2 10TAB,8
TRIGLIMILIFE-1 TAB,8
TRIGLIMILIFE-2 TAB,2
TRIGLUCORED FORTE TAB 10 S,8
TRIGLYNASE-2 TAB 10 SA,1
TRIKA 0.5MG TAB 15 S,3
TRILAGE TAB,1
TRIMOP TAB 10 S,5
TRIMOP-FORTE TAB 10 SBB,2
TRINEXOVAS 20 TAB 10 S,5
TRIOBLOC CREAM 25GM,1
TRIOLMESAR-CH 40 TAB,2
TRIOLMEZEST-40 TAB 10 S,3
TRIVOLIB FORTE 2MG 10 S,6
TRIVOSE 1 0.3 TAB,2
TROSYN K TAB,2
TRYPTOMER 10MG TAB 30 S,3
TRYPTOMER 25MG TAB 30 S,5
TSART TRIO 6.25MG 10S,1
TUMSUP DROPS 30ML,1
UDILIV 300 TAB,3
UGESIC-20 TAB 10 S,5
ULTRA D3 800 DROP 15ML,1
ULTRACET TAB 15 S,2
UNIENZYME TAB 15 S,11
UPRISE-D3 60K CAPS,2
UPRISE-D3 SYP 30ML,1
UREA-10 CREAM 20GM,2
URILISER SYP 100ML,1
URILISER SYP 200ML,2
URIMAX 0.4MG (FILE) CAP,2
URIMAX-D TAB 15 S,3
URISPAS TAB 15 S,4
V WASH PLUS THERAPY 100ML,1
VALEST 2MG 28 S,2
VALPARIN-200mg TAB 10 SF,1
VASOGRAIN TAB 14 SF,1
VEELAC FIRST 400GM,1
VELOZ 20 TAB 15 s,6
VELOZ-D CAP 10 S,7
VELTAM- 0.4MG TAB 15 SA,5
VELTAM- PLUS TAB 15 SA,3
VENTAB DXT 50 10TAB,2
VENTEX FORTE TAB 10 S,1
VENUSIA CREAM 100GM,1
VERIFICA M 50/500 TAB,1
VERMACT-12 TAB,1
VERMIKIND-12 TAB,2
VERTIGON 25MG TAB 10 S,1
VERTIN OD 48 TAB,1
VIDAGLO 50 TAB,1
VIDAGLO M 50/500 TAB,3
VILANO-40 TAB,1
VILDAMAC M 50/500 TAB,2
VILDAPRIDE M 500 TAB,1
VILSURE M TAB,2
VIMPRO POWDER 400GM,1
VINICOR-D 25 10TAB,1
VISCODYNE EXPT 100ML,1
VISCOSIN EXPT 100 ML,3
VITANOVA-D3 DROPS 15ML,8
VITAZYME CAP 10 SB,5
VITAZYME SYP 200ML,1
VIVAX 75MG TAB 10 S,6
VIVAX-5 TAB 10 S,1
VIZYLAC CAP,7
VIZYLAC RICH CAP 10 SBOX,2
VMS MAX TAB,1
VOGLI 0.3 TAB 10 SA,3
VOGLITOR MF FORTE 0.3 TB,1
VOGLITOR-MF 0.2 TAB 10 SF,2
VOLIBO 0.3 TAB 10 SA,3
VOLIBO R 0.2/0.5,2
VOLIBO-M 0.3 TABS 10 S,3
VOLINI GEL 30GM,1
VOLINI GEL 75GM,2
VOLINI SPRAY 15GM,1
VOLINI SPRAY 40GM,3
VOLINI SPRY 100GM,1
VOLITRA APS SOLUTION,1
VOLITRA PLUS GEL 30GM,6
VOLITRA PLUS GEL 50GM,8
VOLITRA PLUS SPRAY 55GM,1
VOLITRA-ENZO TAB 10 S,2
VOLIX 0.3MG TAB 15 S,3
VOLIX R 0.3/0.5 TAB,1
VOLIX TRIO FORTE 2MG TAB 10 S,2
VOMIKIND-MD 4MG 10 SF,1
VOVERAN EMULGEL 50GM,1
VOVERAN-50 MG TAB 15 S,1
VOVERAN-SR 100 TAB 15 S,1
VOZET 5MG TAB 10 S,5
WALAMOX CV 625 TAB,2
WALAPHAGE 500MG TAB 15 S,4
WALYTE (CITRO) SACH 4.2GM,5
WALYTE POWDER 21GM,5
WALYTE POWDER ORANGE 6.2GM,55
WILLGO-CR TAB 10 SBY,1
WINSCRUB HAND SANITIZER 500ML,1
WYSOLONE 10 TAB 15 S,2
WYSOLONE 20 TAB 15 S,2
WYSOLONE 5 DT TAB 15 S,1
XERINA CREAM 50GM,1
XEVOR 5 TABS 10 S,4
XEVOR TAB 10 S,2
XILIA-MP 1 TAB 10 S,1
XL 90 PLUS SYP 100ML,1
XL MONT TAB,1
XL-80LS SYP 100ML,1
XL-90 SYP. 100ML,2
XT PARA TAB 12 S,2
XYMEX SYP 200ML,1
YEES-D CAPS 10 S,2
ZADU 500 TAB,1
ZADUCLAV-375 TAB,8
ZADUCLAV-625 TAB 10 S,4
ZANOCIN 200MG TAB 10 S,2
ZANOCIN-OZ TAB 10 SBO,3
ZAPIZ-0.25MG TAB 10 S,4
ZAPIZ-0.5MG TAB 10 SB,6
ZAPTRA 25MG CAP 10 SF,4
ZAPTRA 12.5 CAP 10 SF,3
ZAVAMET 1000 TAB,2
ZAVAMET 500 TAB,3
ZAYO-50 TAB,2
ZECAL 500MG 15 S,1
ZEDOTT-100MG CAP 10 S,3
ZEMPRED 8 TAB 10 S BOX,1
ZENTEL SYP 10ML,2
ZENTEL TAB,1
ZENTOP TAB 15 S ##,2
ZENTOP-SYP 200ML,3
ZERODOL 100 TAB 10 SA,3
ZERODOL GEL 30GM,1
ZERODOL- SPAS TAB 10 S,1
ZERODOL- TH 4 TAB 10 SA,1
ZERODOL-CR TAB 10 SA,1
ZERODOL-P TAB 10 SA,9
ZERODOL-SP TAB 10 SA,4
ZEST D3 NANO SHOT 5ML,23
ZEST POWDER(CHOCO) 200GM,2
ZESTOVIT CAP 10 S,3
ZIFI 100 DT TAB 10 S,1
ZIFI-50 DRY SYP 30ML,1
ZILARBI 40 TAB,5
ZINCEE TAB,2
ZINCITOTAL 200ML,4
ZINCITOTAL TAB,2
ZINCONIA 50MG TAB 10 S,28
ZINCOVIT TAB 10 SA,2
ZINCOVIT TAB 15 S,8
ZITAMET PLUS 20/500 TAB 15 S,2
ZITEN M 20/1000 TAB 15 S,1
ZITEN M20/500MG TAB 15 S,1
ZITHROX 500 TAB,8
ZN 20 SYP 100ML,4
ZN 20 DROP 15ML,1
ZOAMET NASAL DROP 10ML,2
ZOCEF CV 500MG 6 S BOX,1
ZOCON 150 TAB,2
ZOFER 4MG TAB 10 SBOX,2
ZOFER MD 4mg TAB 10 S,11
ZOFER SYP 30ML,1
ZOLE-F OINT 15GM,1
ZOLFRESH 10mg TAB 15 SBW,1
ZOLSOMA-5 TAB 10 SBGBOX,5
ZOMELIS MET 1000 TAB,2
ZORBAX 500 TAB,2
ZORYL 3 MG TAB 15 S,1
ZORYL M 0.05 TAB,1
ZOTT P TAB,3
ZU-C500 TAB,1
ZUKANORM M 500 TAB,2
ZURIG-40 TAB,2
ZYDIP LOTION 50ML,1
ZYDIP-C CREAM 20GM,1
ZYLORIC 100MG TAB 10 S,33
ZYMOFLAM TAB 10 SBOX,2
ZYRCOLD SYP. 100 ML,1
ZYTANIX 2.5 TAB 10 S,1
ZYTEE LOTION 10ML,2
