Item Name,Quantity
TIXYLIX COUGH LINT   60ML,5
TIZAN 2MG   TAB    10 SA,3
TOLDIN ER 600TABS   10 S,2
TOLKEM  TAB           10 S,1
TONACT 10  TAB      15 SF,4
TONACT 40     TAB    15 SF,2
TONACT TG TAB      15 SF,2
TONENGLO 50,1
TONENGLO FACE WASH 100GM,1
TONOFERON DROP       15ML,5
TOPAZ-25 TAB,3
TOPCAN-BG CREAM    15GM,1
TOPIFORT-NX LOTION 15ML,2
TOPIN  EYE  DROP      5ML,1
TOPIROL-25mg    10 SBB,1
TORGLIP 50TAB,2
TORGLIP M 50/1000 TAB,1
TORGLIP M 50/500,5
TORGLIP OD 100 TAB,3
TORLEVA 250 TAB,3
TRAJENTA 5 TAB 10 SA,10
TRAKLOT TAB           6 S,1
TRAPIC 500 TAB,2
TRAPIC MF TAB     10 SB,2
TRAZALON-50mgTAB 10 SBY,1
TRICOBAL OD CAP      10 SA,3
TRIGLUCORED FORTE TAB 10 S,5
TRIGLYCOMET TAB 10 S,2
TRIGLYNASE-1 TAB  10 SA,4
TRIKA 0.25MG TAB 15 S,3
TRIKA 0.5MG TAB      15 S,4
TRIMACSART,3
TRINEXOVAS 20 TAB,1
TRINEXOVAS 20 TAB 10 S,2
TRIOLMEZEST CH 20 TAB,1
TRIOLMEZEST-40 TAB   10 S,5
TRIVOLIB FORTE 2MG 10 S,3
TRIVOLIB FORTE 2MG TAB 10 S,1
TRIVOLIB-1MG TAB       10 SB,3
TRIVOLIB-2mg  TAB  10 SBOX,6
TRIVOSE 1 0.3 TAB,2
TRYPTOMER  10MG  TAB  30 S,3
TRYPTOMER 25MG TAB 30 S,2
TUFTINA-100 TAB,1
UGESIC-20 TAB          10 S,1
ULPAN TAB,1
UNIENZYME TAB    15 S,10
UPRISE-D3 SYP  30ML,1
URGENDOL-P TAB   10 SBW,2
URILISER SYP           100ML,1
URILISER SYP        200ML,2
URIMAX 0.4MG (FILE) CAP,1
URIMAX-D    TAB      15 S,2
URISPAS TAB 15 S,6
URIVOID TAB          10 S,2
URSOCOL 150 TAB,1
URSOCOL SR 450 CAP,1
UT JOY SUSPENSION 100ML,1
V WASH PLUS THERAPY  100ML,2
VACCTYPH INJ,1
VALANCE OD 250       10 S,1
VALPARIN CHRONO 500  10 S,4
VALTOVAL-500       3 S  BOX,6
VEELAC  FIRST  400GM,1
VELOZ 20  TAB       15 s,5
VELOZ 40 TAB,1
VELOZ-D   CAP       10 S,7
VELOZ-IT  CAP       10 S,2
VELTAM-  0.4MG  TAB   15 SA,2
VELTAM- PLUS   TAB    15 SA,1
VENFLON-20 NO.,2
VENUSMIN 300TAB    10 SBY,8
VERIFICA SR 100 TAB,1
VERMISOL 150MG TAB    1 S,3
VERTIGON 25MG TAB    10 S,1
VESBAL-16 TAB,1
VICKS VAPORUB     10GM,1
VIDAGLO M 50/500 TAB,5
VILDAMAC 50 TAB,1
VILDAMAC M 50/500 TAB,1
VILDAMAC OD 100 TAB,1
VILDAPHAGE M TAB,3
VILDAPRIDE M 1000 TAB,3
VILSURE M TAB,2
VILSURE SR 100 TAB,1
VINGLYN M 1000 TAB,2
VINICOR-D 25     10TAB,3
VISCOSIN 100ML SYP,1
VITANOVA-D3  DROPS   15ML,1
VITAZYME  SYP      200ML,2
VITAZYME  SYP     450ML,2
VIZYLAC CAP,1
VOGLI  0.3 TAB 10 SA,3
VOGLI GM 1,4
VOGLI RAPID 0.3/1 TAB 10 S,2
VOGLISTAR-GM 1 TAB,3
VOGLITOR MD 0.2 TAB,3
VOGLITOR-MF 0.2 TAB  10 SF,2
VOLIBO 0.2   TAB    10 SA,4
VOLIBO-M 0.3 TABS   10 S,3
VOLINI  SPRAY  40GM,1
VOLINI ACTIVE 5 GM TUBE,1
VOLINI JOINT XPERT GEL 20GM,1
VOLIROX GEL 30GM,1
VOLITRA PLUS GEL     30GM,1
VOLITRA PLUS GEL 50GM,20
VOLIX R 0.3/0.5 TAB,1
VOMIKIND SYP         30ML,3
VOVERAN INJ 1ML,1
VOVERAN-D  TAB    10 SF,1
VOZET  5MG   TAB       10 S,1
WALAPHAGE 500MG TAB 15 S,4
WALAPHAGE SR 500MG 15 S,1
WALYTE POWDER(L) 22GM,2
WATER FOR INJ(NIRLIFE)10ML,19
WATER FOR INJ(NIRLIFE)5ML,3
WIKORYL ORAL SUSP 60ML,1
WYSOLONE 10 TAB  15 S,2
WYSOLONE 5 DT TAB  15 S,2
XEVOR-5 TAB****,9
XIGDUO XR 10/1000MG TAB,2
XILIA-MP 2  TAB        10 S,3
XL MONT TAB,1
XL-80LS SYP 100ML,1
XOTEN-A TAB,2
XYMEX   SYP        200ML,1
YEES-D  CAPS   10 S,1
Z   D DS 20 SYP (I)    15ML,2
ZADU 500 TAB,1
ZADUCLAV-375 TAB,5
ZADUCLAV-625 TAB 10 S,2
ZANOCIN 200MG TAB    10 S,2
ZAVAMET 500 TAB,5
ZAYO-50 TAB,1
ZECAL ACTIV TAB,1
ZECAL MAX TAB     30 SBOX,1
ZENTEL 400MG TAB      1 S,1
ZENTEL SYP       10ML,2
ZENTOP TAB 15 S ##,3
ZENTOP-SYP 200ML,7
ZERODOL- SPAS  TAB   10 S,2
ZERODOL- TH 4  TAB 10 SA,2
ZERODOL-CR TAB     10 SA,6
ZERODOL-MR TAB   10 SA,2
ZERODOL-P    TAB    10 SA,6
ZERODOL-SP   TAB 10 SA,15
ZEST D3 NANO SHOT 5ML,6
ZESTOVIT 4G CAP,1
ZEVA TAB,2
ZILARBI 40 TAB,1
ZIMBA CREAM 10GM,1
ZINCONIA 50MG TAB    10 S,6
ZINCOVIT CL SYP 200ML,3
ZINCOVIT SYP        200ML,1
ZINCOVIT TAB 15 S,4
ZINODAP 10 TAB,3
ZINODAP M 10/500 TAB,1
ZITEN M 20/1000 TAB 15 S,2
ZITEN M20/500MG TAB 15 S,2
ZITHROCIN 250 TAB,2
ZITHROCIN SYP 200MG 15ML,1
ZITHROX 500 TAB,2
ZN 20   SYP      100ML,1
ZOAMET PED NASAL DROP 10ML,1
ZOCON 150 TAB,3
ZOFER 4MG TAB     10 SBOX,2
ZOFER INJ 4ML,1
ZOFER INJ.        2ML,3
ZOFER MD 4mg TAB    10 S,9
ZOFER MD 8mg   TAB   10 S,1
ZOLAM 0.5MG TAB      10 S,1
ZORYL M2 FORTE TAB 15 S,1
ZOSERT 100MG    10 SB  BOX,3
ZOXAN EYE OINT.       5GM,1
ZUCATOR M 500 TAB,2
ZUKANORM M 1000 TAB,6
ZUKANORM M 500 TAB,4
ZYDIP-C CREAM      20GM,4
ZYFOR 300 ER TAB 6 S,1
ZYLORIC 100MG TAB    10 S,10
ZYNDET BAR          100GM,1
ZYTEE LOTION    10ML,1
